Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
2018-02-24,Maryland,1081,1113,false,1034,0,47,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-03-03,Maryland,988,1101,false,1022,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-03-10,Maryland,1000,1092,false,1016,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-03-17,Maryland,1010,1082,false,1007,0,3,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-03-24,Maryland,917,1079,false,1001,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-03-31,Maryland,1003,1074,false,997,0,6,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-04-07,Maryland,937,1072,false,994,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-04-14,Maryland,1019,1065,false,989,0,30,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-04-21,Maryland,929,1052,false,980,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-04-28,Maryland,921,1044,false,968,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-05-05,Maryland,917,1034,false,959,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-05-12,Maryland,940,1031,false,953,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-05-19,Maryland,859,1023,false,948,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-05-26,Maryland,902,1020,false,944,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-06-02,Maryland,863,1021,false,944,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-06-09,Maryland,989,1015,false,941,0,48,2018,3223,4257,0.0,0.1,Unweighted,All causes,,
2018-06-16,Maryland,866,1014,false,936,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-06-23,Maryland,875,1013,false,937,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-06-30,Maryland,951,1012,false,937,0,14,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-07-07,Maryland,957,1001,false,926,0,31,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-07-14,Maryland,900,997,false,923,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-07-21,Maryland,933,1011,false,931,0,2,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-07-28,Maryland,866,1002,false,924,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-08-04,Maryland,943,998,false,923,0,20,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-08-11,Maryland,865,1008,false,931,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-08-18,Maryland,903,1007,false,930,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-08-25,Maryland,875,1012,false,932,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-09-01,Maryland,907,1020,false,938,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-09-08,Maryland,878,1007,false,929,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-09-15,Maryland,873,1004,false,924,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-09-22,Maryland,909,1013,false,934,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-09-29,Maryland,886,1022,false,941,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-10-06,Maryland,962,1027,false,944,0,18,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-10-13,Maryland,901,1039,false,957,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-10-20,Maryland,982,1048,false,968,0,14,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-10-27,Maryland,980,1057,false,974,0,6,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-11-03,Maryland,1023,1057,false,973,0,50,2018,3223,4257,0.0,0.1,Unweighted,All causes,,
2018-11-10,Maryland,930,1059,false,975,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-11-17,Maryland,963,1063,false,981,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-11-24,Maryland,959,1071,false,988,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-12-01,Maryland,1004,1078,false,995,0,9,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-12-08,Maryland,1027,1102,false,1014,0,13,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-12-15,Maryland,1024,1115,false,1026,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2018-12-22,Maryland,1105,1127,false,1038,0,67,2018,3223,4257,0.0,0.1,Unweighted,All causes,,
2018-12-29,Maryland,991,1136,false,1051,0,0,2018,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-01-05,Maryland,1043,1165,false,1080,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-01-12,Maryland,1001,1186,false,1095,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-01-19,Maryland,983,1199,false,1107,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-01-26,Maryland,1027,1195,false,1104,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-02-02,Maryland,1105,1178,false,1091,0,14,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-02-09,Maryland,1062,1167,false,1084,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-02-16,Maryland,954,1156,false,1073,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-02-23,Maryland,940,1142,false,1058,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-03-02,Maryland,1090,1123,false,1040,0,50,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-03-09,Maryland,1032,1109,false,1027,0,5,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-03-16,Maryland,1037,1093,false,1015,0,22,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-03-23,Maryland,1043,1089,false,1009,0,34,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-03-30,Maryland,1024,1085,false,1008,0,16,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-04-06,Maryland,1049,1083,false,1001,0,48,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-04-13,Maryland,998,1076,false,996,0,2,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-04-20,Maryland,986,1059,false,982,0,4,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-04-27,Maryland,942,1054,false,976,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-05-04,Maryland,1012,1038,false,961,0,51,2019,3223,4257,0.0,0.1,Unweighted,All causes,,
2019-05-11,Maryland,898,1035,false,956,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-05-18,Maryland,931,1025,false,947,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-05-25,Maryland,917,1027,false,951,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-06-01,Maryland,900,1027,false,950,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-06-08,Maryland,889,1026,false,950,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-06-15,Maryland,967,1027,false,948,0,19,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-06-22,Maryland,934,1032,false,954,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-06-29,Maryland,920,1027,false,951,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-07-06,Maryland,907,1022,false,943,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-07-13,Maryland,878,1017,false,940,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-07-20,Maryland,956,1023,false,941,0,15,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-07-27,Maryland,915,1009,false,929,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-08-03,Maryland,899,1008,false,931,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-08-10,Maryland,930,1015,false,935,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-08-17,Maryland,902,1014,false,936,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-08-24,Maryland,878,1013,false,932,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-08-31,Maryland,916,1022,false,939,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-09-07,Maryland,925,1015,false,931,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-09-14,Maryland,883,1011,false,927,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-09-21,Maryland,904,1018,false,936,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-09-28,Maryland,916,1022,false,940,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-10-05,Maryland,891,1032,false,948,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-10-12,Maryland,940,1051,false,966,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-10-19,Maryland,983,1064,false,980,0,3,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-10-26,Maryland,988,1070,false,984,0,4,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-11-02,Maryland,940,1073,false,989,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-11-09,Maryland,1000,1074,false,988,0,12,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-11-16,Maryland,1026,1077,false,991,0,35,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-11-23,Maryland,1036,1079,false,994,0,42,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-11-30,Maryland,1023,1086,false,1001,0,22,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-12-07,Maryland,975,1104,false,1018,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-12-14,Maryland,1003,1112,false,1026,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-12-21,Maryland,962,1122,false,1036,0,0,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2019-12-28,Maryland,1054,1132,false,1046,0,8,2019,3223,4257,0.0,0.0,Unweighted,All causes,,
2020-01-04,Maryland,1049,1145,false,1060,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,
2020-01-11,Maryland,1035,1138,false,1052,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,
2020-01-18,Maryland,988,1146,false,1061,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,
2020-01-25,Maryland,1002,1148,false,1063,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,
2020-02-01,Maryland,1034,1146,false,1062,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,
2020-02-08,Maryland,1003,1137,false,1055,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-15,Maryland,1018,1133,false,1052,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-22,Maryland,971,1122,false,1042,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-29,Maryland,1078,1113,false,1031,0,47,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-07,Maryland,1046,1105,false,1024,0,22,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-14,Maryland,1006,1100,false,1019,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-21,Maryland,1060,1084,false,1006,0,54,2020,3223,4257,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-28,Maryland,1091,1083,true,1006,8,85,2020,3223,4257,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-04,Maryland,1187,1075,true,996,112,191,2020,3223,4257,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-11,Maryland,1348,1070,true,991,278,357,2020,3223,4257,0.3,0.4,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-18,Maryland,1347,1055,true,980,292,367,2020,3223,4257,0.3,0.4,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-25,Maryland,1503,1037,true,964,466,539,2020,3223,4257,0.4,0.6,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-02,Maryland,1488,1019,true,946,469,542,2020,3223,4257,0.5,0.6,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-09,Maryland,1435,1011,true,936,424,499,2020,3223,4257,0.4,0.5,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-16,Maryland,1415,1007,true,930,408,485,2020,3223,4257,0.4,0.5,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-23,Maryland,1304,998,true,925,306,379,2020,3223,4257,0.3,0.4,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-30,Maryland,1236,995,true,924,241,312,2020,3223,4257,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-06,Maryland,1140,1005,true,932,135,208,2020,3223,4257,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-13,Maryland,1091,1007,true,931,84,160,2020,3223,4257,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-20,Maryland,941,1009,false,932,0,9,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-27,Maryland,706,1000,false,926,0,0,2020,3223,4257,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2017-01-14,Massachusetts,1310,1355,false,1212,0,98,2017,6553,7630,0.0,0.1,Unweighted,All causes,,
2017-01-21,Massachusetts,1282,1390,false,1243,0,39,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-01-28,Massachusetts,1239,1389,false,1247,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-02-04,Massachusetts,1294,1355,false,1222,0,72,2017,6553,7630,0.0,0.1,Unweighted,All causes,,
2017-02-11,Massachusetts,1262,1339,false,1204,0,58,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-02-18,Massachusetts,1378,1316,true,1186,62,192,2017,6553,7630,0.0,0.2,Unweighted,All causes,,
2017-02-25,Massachusetts,1302,1321,false,1191,0,111,2017,6553,7630,0.0,0.1,Unweighted,All causes,,
2017-03-04,Massachusetts,1244,1328,false,1198,0,46,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-03-11,Massachusetts,1254,1322,false,1196,0,58,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-03-18,Massachusetts,1184,1321,false,1201,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-03-25,Massachusetts,1141,1313,false,1188,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-04-01,Massachusetts,1220,1300,false,1177,0,43,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-04-08,Massachusetts,1219,1285,false,1162,0,57,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-04-15,Massachusetts,1230,1266,false,1144,0,86,2017,6553,7630,0.0,0.1,Unweighted,All causes,,
2017-04-22,Massachusetts,1090,1246,false,1131,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-04-29,Massachusetts,1142,1247,false,1127,0,15,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-05-06,Massachusetts,1157,1228,false,1108,0,49,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-05-13,Massachusetts,1040,1228,false,1108,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-05-20,Massachusetts,1107,1218,false,1097,0,10,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-05-27,Massachusetts,1038,1203,false,1088,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-06-03,Massachusetts,1087,1198,false,1080,0,7,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-06-10,Massachusetts,1025,1198,false,1078,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-06-17,Massachusetts,1078,1190,false,1072,0,6,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-06-24,Massachusetts,1092,1189,false,1072,0,20,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-07-01,Massachusetts,1088,1177,false,1064,0,24,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-07-08,Massachusetts,1095,1176,false,1059,0,36,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-07-15,Massachusetts,1109,1178,false,1058,0,51,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-07-22,Massachusetts,1030,1176,false,1055,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-07-29,Massachusetts,1038,1174,false,1052,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-08-05,Massachusetts,1104,1173,false,1056,0,48,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-08-12,Massachusetts,1083,1171,false,1054,0,29,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-08-19,Massachusetts,1105,1175,false,1055,0,50,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-08-26,Massachusetts,1052,1182,false,1059,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-09-02,Massachusetts,1048,1189,false,1063,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-09-09,Massachusetts,1065,1183,false,1060,0,5,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-09-16,Massachusetts,1064,1193,false,1072,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-09-23,Massachusetts,977,1210,false,1087,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-09-30,Massachusetts,1041,1224,false,1097,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-10-07,Massachusetts,1130,1239,false,1111,0,19,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-10-14,Massachusetts,1061,1257,false,1129,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-10-21,Massachusetts,1113,1271,false,1143,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-10-28,Massachusetts,1091,1273,false,1145,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-11-04,Massachusetts,1160,1285,false,1155,0,5,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-11-11,Massachusetts,1094,1292,false,1161,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-11-18,Massachusetts,1208,1291,false,1161,0,47,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-11-25,Massachusetts,1157,1286,false,1156,0,1,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-12-02,Massachusetts,1177,1287,false,1157,0,20,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-12-09,Massachusetts,1131,1281,false,1149,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-12-16,Massachusetts,1148,1286,false,1153,0,0,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2017-12-23,Massachusetts,1265,1302,false,1170,0,95,2017,6553,7630,0.0,0.1,Unweighted,All causes,,
2017-12-30,Massachusetts,1245,1336,false,1201,0,44,2017,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-01-06,Massachusetts,1373,1352,true,1216,21,157,2018,6553,7630,0.0,0.1,Unweighted,All causes,,
2018-01-13,Massachusetts,1455,1392,true,1253,63,202,2018,6553,7630,0.0,0.2,Unweighted,All causes,,
2018-01-20,Massachusetts,1311,1399,false,1260,0,51,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-01-27,Massachusetts,1252,1392,false,1253,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-02-03,Massachusetts,1274,1391,false,1253,0,21,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-02-10,Massachusetts,1287,1388,false,1248,0,39,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-02-17,Massachusetts,1273,1376,false,1239,0,34,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-02-24,Massachusetts,1208,1386,false,1249,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-03-03,Massachusetts,1228,1396,false,1258,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-03-10,Massachusetts,1234,1385,false,1245,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-03-17,Massachusetts,1144,1382,false,1243,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-03-24,Massachusetts,1188,1370,false,1234,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-03-31,Massachusetts,1189,1352,false,1218,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-04-07,Massachusetts,1180,1330,false,1196,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-04-14,Massachusetts,1149,1321,false,1184,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-04-21,Massachusetts,1141,1302,false,1166,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-04-28,Massachusetts,1105,1284,false,1154,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-05-05,Massachusetts,1160,1260,false,1135,0,25,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-05-12,Massachusetts,1133,1251,false,1129,0,4,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-05-19,Massachusetts,1114,1243,false,1119,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-05-26,Massachusetts,1102,1225,false,1099,0,3,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-06-02,Massachusetts,1140,1216,false,1093,0,47,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-06-09,Massachusetts,1110,1213,false,1093,0,17,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-06-16,Massachusetts,1098,1204,false,1084,0,14,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-06-23,Massachusetts,1048,1205,false,1083,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-06-30,Massachusetts,1042,1211,false,1088,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-07-07,Massachusetts,1146,1196,false,1075,0,71,2018,6553,7630,0.0,0.1,Unweighted,All causes,,
2018-07-14,Massachusetts,1083,1191,false,1069,0,14,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-07-21,Massachusetts,1017,1199,false,1070,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-07-28,Massachusetts,1052,1193,false,1068,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-08-04,Massachusetts,1082,1192,false,1069,0,13,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-08-11,Massachusetts,1050,1193,false,1071,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-08-18,Massachusetts,1042,1196,false,1072,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-08-25,Massachusetts,1015,1191,false,1061,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-09-01,Massachusetts,1039,1192,false,1063,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-09-08,Massachusetts,1061,1183,false,1058,0,3,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-09-15,Massachusetts,1099,1183,false,1062,0,37,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-09-22,Massachusetts,1118,1193,false,1071,0,47,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-09-29,Massachusetts,1045,1204,false,1074,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-10-06,Massachusetts,1127,1223,false,1087,0,40,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-10-13,Massachusetts,1092,1238,false,1109,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-10-20,Massachusetts,1188,1255,false,1128,0,60,2018,6553,7630,0.0,0.1,Unweighted,All causes,,
2018-10-27,Massachusetts,1137,1264,false,1137,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-11-03,Massachusetts,1166,1279,false,1145,0,21,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-11-10,Massachusetts,1107,1277,false,1144,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
